0	1	2
précieusement	0	0	1
complet	0	0	1
exceptionnelle	0	0	1
qualité exceptionnelle	0	0	1
très solide	0	0	1
top	0	0	1
addict	0	0	1
bien soigné	0	0	1
nombreuses fonctionnalités	0	0	1
réactif	0	0	1
réactivité	0	0	1
facile d'utiliser	0	0	1
facile d'utilisation	0	0	1
facilité d'utilisation	0	0	1
parmi les meilleurs	0	0	1
adhérer	0	0	1
adhérent	0	0	1
doté	0	0	1
rien à dire	0	0	1
aucun défaut	0	0	1
must	0	0	1
beaucoup mieux	0	0	1
encore mieux	0	0	1
multitache	0	0	1
multi tache	0	0	1
divine	0	0	1
intuitive	0	0	1
exemple réussi	0	0	1
étonner	1	0	0
étonnant	1	0	0
assez lourd	1	0	0
accidentellement	1	0	0
rien avoir	1	0	0
hic	1	0	0
moins beau	1	0	0
moins intéressant	1	0	0
lenteur	1	0	0
tomber en panne	1	0	0
pas doté	1	0	0
pas conforme	1	0	0
tout en un	0	0	1
deux en un	0	0	1
%-)	0	0	1
(-:	0	0	1
(:	0	0	1
(^ ^)	0	0	1
(^-^)	0	0	1
(^.^)	0	0	1
(^_^)	0	0	1
(o:	0	0	1
*\o/*	0	0	1
--^--@	0	0	1
0:)	0	0	1
8)	0	0	1
:)	0	0	1
:-)	0	0	1
:-*	0	0	1
:-*	0	0	1
:-D	0	0	1
:-P	0	0	1
:-}	0	0	1
:3	0	0	1
:9	0	0	1
:D	0	0	1
:P	0	0	1
:P	0	0	1
:X	0	0	1
:]	0	0	1
:b)	0	0	1
:o)	0	0	1
:p	0	0	1
:Þ	0	0	1
;^)	0	0	1
<3	0	0	1
=)	0	0	1
=]	0	0	1
>:)	0	0	1
>:D	0	0	1
>=D	0	0	1
@}->--	0	0	1
XD	0	0	1
XD	0	0	1
XP	0	0	1
^_^	0	0	1
x3?	0	0	1
xD	0	0	1
|D	0	0	1
}:)	0	0	1
%-(	1	0	0
)-:	1	0	0
):	1	0	0
)o:	1	0	0
38*	1	0	0
8-0	1	0	0
8/	1	0	0
8\\	1	0	0
8c	1	0	0
:#	1	0	0
:'(	1	0	0
:'-(	1	0	0
:(	1	0	0
:*(	1	0	0
:-&	1	0	0
:-(	1	0	0
:-(o)	1	0	0
:-/	1	0	0
:-S	1	0	0
:-\\	1	0	0
:-|	1	0	0
:/	1	0	0
:E	1	0	0
:F	1	0	0
:O	1	0	0
:S	1	0	0
:[	1	0	0
:[	1	0	0
:\\	1	0	0
:_(	1	0	0
:o(	1	0	0
:s	1	0	0
:|	1	0	0
:?(	1	0	0
</3-1	1	0	0
<o<	1	0	0
=(	1	0	0
=[	1	0	0
>/	1	0	0
>:(	1	0	0
>:L	1	0	0
>:O	1	0	0
>[	1	0	0
>\\	1	0	0
>o>	1	0	0
B(	1	0	0
Bc	1	0	0
D:	1	0	0
X(	1	0	0
X(	1	0	0
X-(	1	0	0
XO	1	0	0
XP	1	0	0
^o)	1	0	0
xP	1	0	0
|8C	1	0	0
|8c	1	0	0
♥	0	0	1
